selected_index,symbol,state,detail,price_history_rows,data_timestamp,provider,provider_error,avg_dollar_volume,market_cap,final_score
484,COF,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,49109626.79,114097389568.0,46.03
485,KR,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,21212896.14,38837157888.0,48.28
486,CSAN,filtered_liquidity,price below minimum 5.0,506,2026-06-09T04:00:00+00:00,alpaca,,580600.73225,,
487,CHDN,ranked,ranked and included in full_ranking.csv,501,2026-06-09T00:00:00,yfinance,,67449521.21,6190479872.0,50.66
488,MGLD,filtered_liquidity,price below minimum 5.0,505,2026-06-08T04:00:00+00:00,alpaca,,58.237,,
489,BNL,ranked,ranked and included in full_ranking.csv,501,2026-06-09T00:00:00,yfinance,,33562426.44,4189310208.0,78.08
490,MUR,ranked,ranked and included in full_ranking.csv,501,2026-06-09T00:00:00,yfinance,,62923824.06,5537593856.0,62.83
491,AMRZ,ranked,ranked and included in full_ranking.csv,243,2026-06-09T00:00:00,yfinance,,180325565.6,29165844480.0,49.13
492,SAIA,ranked,ranked and included in full_ranking.csv,501,2026-06-09T00:00:00,yfinance,,171136771.16,12750301184.0,72.62
493,ACGC,provider_partial,missing or insufficient price history after fallback,9,2026-06-09T00:00:00,yfinance,,,,
494,WBTN,filtered_liquidity,fallback average dollar volume below minimum 20000000,489,2026-06-09T00:00:00,yfinance,,4707724.537733364,,
495,CTGO,filtered_liquidity,fallback average dollar volume below minimum 20000000,501,2026-06-09T00:00:00,yfinance,,9176728.854138708,,
496,DCH,ranked,ranked and included in full_ranking.csv,501,2026-06-09T00:00:00,yfinance,,26450842.36,1495410432.0,31.86
497,CAQ,provider_partial,missing or insufficient price history after fallback,50,2026-06-09T00:00:00,yfinance,,,,
498,PTGX,ranked,ranked and included in full_ranking.csv,501,2026-06-09T00:00:00,yfinance,,56273346.62,6808645120.0,64.63
499,FPH,filtered_liquidity,fallback average dollar volume below minimum 20000000,501,2026-06-09T00:00:00,yfinance,,956826.3970552444,,
500,JYD,filtered_liquidity,price below minimum 5.0,506,2026-06-09T04:00:00+00:00,alpaca,,10473.05377,,
